customer_id,gender,age,region,contract_type,internet_service,payment_method,tenure_months,monthly_charges,total_charges,support_tickets,late_payments,senior_citizen,churn,signup_date
11934,Female,72,West,Month-to-Month,Fiber Optic,Electronic Check,72,78.65,5377.67,2.0,2,Yes,No,2020-05-24
11935,Female,56,East,Month-to-Month,Fiber Optic,Bank Transfer,56,101.37,5258.19,1.0,2,No,Yes,2024-08-23
11936,Female,30,North,One Year,Fiber Optic,Mailed Check,50,105.67,4994.69,3.0,1,No,No,2020-05-23
11937,Male,34,South,One Year,DSL,Credit Card,45,62.92,2691.3,0.0,0,No,No,2022-07-30
11938,Female,49,West,Month-to-Month,DSL,Electronic Check,59,83.44,4929.66,4.0,0,No,Yes,2022-06-11
11939,Male,26,South,One Year,DSL,Credit Card,39,78.66,3043.17,4.0,0,No,No,2020-07-13
11940,Male,57,West,One Year,Fiber Optic,Electronic Check,21,85.68,1861.43,2.0,3,No,No,2024-07-18
11941,Male,37,East,One Year,Fiber Optic,Bank Transfer,55,98.6,5033.37,1.0,2,No,Yes,2024-05-30
11942,Male,43,North,Two Year,Fiber Optic,Bank Transfer,57,58.87,3354.36,0.0,0,No,No,2022-03-28
11943,Female,44,West,Month-to-Month,No Internet,Credit Card,41,72.02,2873.67,1.0,0,No,No,2023-02-10
11944,Female,38,East,Month-to-Month,Fiber Optic,Bank Transfer,70,46.9,3351.66,0.0,0,No,No,2023-07-23
11945,Female,35,North,Month-to-Month,Fiber Optic,Bank Transfer,49,85.65,3890.45,1.0,0,No,No,2024-07-18
11946,Male,30,South,Month-to-Month,No Internet,Electronic Check,44,107.63,4383.33,2.0,2,No,Yes,2023-08-07
11947,Male,33,West,One Year,DSL,Electronic Check,35,64.01,2214.27,5.0,1,No,No,2021-03-09
11948,Male,26,West,Month-to-Month,DSL,Mailed Check,5,105.13,551.83,2.0,0,No,Yes,2021-02-20
11949,Male,29,South,Month-to-Month,Fiber Optic,Mailed Check,71,79.41,5792.45,3.0,1,No,Yes,2025-02-01
11950,Male,61,South,Month-to-Month,DSL,Bank Transfer,51,44.88,2111.89,7.0,0,Yes,No,2021-12-11
11951,Male,55,North,Month-to-Month,Fiber Optic,Mailed Check,57,103.63,5603.03,1.0,0,No,No,2020-05-17
11952,Male,36,East,One Year,DSL,Electronic Check,58,83.6,4636.8,2.0,3,No,No,2024-10-19
11953,Female,24,South,One Year,Fiber Optic,Electronic Check,36,144.98,5155.03,1.0,1,No,No,2025-12-21
11954,Female,74,East,Month-to-Month,Fiber Optic,Credit Card,10,62.52,633.87,1.0,1,Yes,No,2023-03-30
11955,Female,52,North,Month-to-Month,DSL,Electronic Check,50,80.91,3861.97,1.0,0,No,No,2024-11-18
11956,Female,65,East,Month-to-Month,DSL,Bank Transfer,37,81.8,2969.71,6.0,0,Yes,No,2022-01-03
11957,Female,35,North,Month-to-Month,DSL,Mailed Check,20,98.45,1995.45,1.0,1,No,No,2025-01-25
11958,Male,33,East,Two Year,Fiber Optic,Bank Transfer,13,95.24,1215.03,3.0,1,No,No,2023-09-15
11959,Female,72,West,Month-to-Month,Fiber Optic,Credit Card,19,79.8,1429.64,2.0,1,Yes,No,2021-01-29
11960,Female,56,West,One Year,DSL,Electronic Check,56,45.22,2528.94,3.0,2,No,No,2023-04-10
11961,Male,21,East,Two Year,DSL,Electronic Check,45,75.67,3309.26,4.0,1,No,No,2025-07-21
11962,Male,42,North,Month-to-Month,No Internet,Credit Card,60,81.36,5166.05,1.0,3,No,No,2023-02-17
11963,Female,49,South,Month-to-Month,DSL,Bank Transfer,68,87.79,6232.98,3.0,3,No,No,2025-08-28
11964,Male,57,South,Two Year,DSL,Credit Card,57,59.76,3237.52,6.0,2,No,No,2022-03-18
11965,Female,30,East,Two Year,No Internet,Mailed Check,54,73.95,3771.36,1.0,0,No,No,2020-09-03
11966,Female,62,North,Month-to-Month,Fiber Optic,Mailed Check,37,48.4,1747.16,2.0,0,Yes,No,2023-05-13
11967,Male,34,North,One Year,Fiber Optic,Electronic Check,37,61.27,2235.13,3.0,1,No,No,2020-12-07
11968,Male,66,West,Two Year,Fiber Optic,Electronic Check,14,105.39,1577.45,1.0,2,Yes,No,2025-04-23
11969,Male,54,East,Month-to-Month,Fiber Optic,Bank Transfer,44,91.5,3898.21,0.0,1,No,Yes,2020-12-07
11970,Male,23,North,Two Year,DSL,Electronic Check,42,78.9,3508.7,3.0,1,No,No,2020-04-17
11971,Male,36,South,Month-to-Month,DSL,Bank Transfer,1,57.04,57.09,5.0,0,No,Yes,2021-09-24
11972,Female,30,North,One Year,DSL,Credit Card,23,53.86,1315.21,1.0,0,No,No,2022-09-24
11973,Male,74,West,Two Year,Fiber Optic,Electronic Check,64,71.41,4717.92,2.0,2,Yes,No,2023-11-26
11974,Male,43,West,Two Year,Fiber Optic,Credit Card,28,87.94,2544.42,1.0,0,No,No,2021-08-18
11975,Male,31,East,Month-to-Month,Fiber Optic,Credit Card,4,104.15,417.85,4.0,1,No,No,2023-08-18
11976,Female,48,South,Month-to-Month,DSL,Mailed Check,41,65.77,2843.39,2.0,0,No,No,2024-12-01
11977,Male,71,North,One Year,Fiber Optic,Electronic Check,60,45.51,2623.31,1.0,1,Yes,No,2023-02-04
11978,Male,21,East,One Year,DSL,Mailed Check,18,82.03,1572.78,0.0,1,No,No,2021-08-07
11979,Female,56,South,One Year,Fiber Optic,Bank Transfer,63,93.68,6031.0,1.0,0,No,No,2023-03-23
11980,Female,25,East,Two Year,Fiber Optic,Bank Transfer,61,93.98,5676.56,0.0,2,No,No,2024-12-29
11981,Male,42,South,Two Year,DSL,Electronic Check,49,88.41,4666.31,1.0,2,No,No,2021-08-31
11982,Female,30,West,Month-to-Month,No Internet,Bank Transfer,47,91.44,4546.61,5.0,3,No,No,2025-01-01
11983,Male,49,East,Month-to-Month,Fiber Optic,Credit Card,39,121.02,4925.2,3.0,1,No,Yes,2023-10-04
11984,Male,55,West,Month-to-Month,DSL,Credit Card,6,72.71,420.48,1.0,1,No,No,2024-11-24
11985,Male,55,West,One Year,No Internet,Bank Transfer,53,61.2,3489.46,3.0,1,No,No,2021-12-28
11986,Male,73,East,One Year,No Internet,Credit Card,25,98.02,2545.77,2.0,0,Yes,No,2024-04-06
11987,Female,45,North,One Year,DSL,Mailed Check,65,94.71,6259.79,5.0,0,No,No,2020-08-23
11988,Male,70,North,Month-to-Month,DSL,Electronic Check,5,66.18,353.23,2.0,0,Yes,Yes,2022-08-22
11989,Male,47,North,Month-to-Month,Fiber Optic,Bank Transfer,65,114.65,7049.45,0.0,0,No,Yes,2020-07-29
11990,Female,20,East,Month-to-Month,No Internet,Electronic Check,8,73.86,556.75,1.0,1,No,Yes,2020-10-12
11991,Female,45,North,Month-to-Month,Fiber Optic,Bank Transfer,39,118.91,4684.77,0.0,1,No,No,2024-10-08
11992,Male,20,East,Month-to-Month,No Internet,Mailed Check,43,115.23,4603.46,1.0,2,No,No,2021-05-08
11993,Female,62,North,Month-to-Month,Fiber Optic,Electronic Check,5,153.03,785.23,1.0,0,Yes,Yes,2022-10-14
11994,Male,71,East,Month-to-Month,Fiber Optic,Credit Card,4,88.56,339.55,3.0,0,Yes,No,2025-06-12
11995,Female,51,South,One Year,DSL,Bank Transfer,1,107.39,100.84,1.0,0,No,Yes,2021-06-06
11996,Female,33,North,Month-to-Month,Fiber Optic,Electronic Check,56,108.35,5979.74,1.0,1,No,Yes,2022-03-29
11997,Female,39,West,Two Year,Fiber Optic,Credit Card,45,105.67,4729.24,4.0,1,No,No,2023-09-27
11998,Male,49,West,One Year,DSL,Credit Card,65,82.61,5086.55,3.0,0,No,No,2024-07-14
11999,Male,55,East,One Year,DSL,Mailed Check,3,95.78,266.26,2.0,1,No,Yes,2021-08-12
12000,Male,25,West,One Year,DSL,Mailed Check,22,37.65,816.91,3.0,0,No,No,2021-09-26
12001,Male,72,South,Month-to-Month,Fiber Optic,Bank Transfer,72,86.28,6470.12,3.0,1,Yes,No,2024-12-16
12002,Male,25,South,Month-to-Month,DSL,Bank Transfer,56,55.66,3303.58,1.0,1,No,No,2020-07-26
12003,Female,74,East,Two Year,Fiber Optic,Bank Transfer,18,63.57,1070.58,6.0,2,Yes,No,2022-09-03
12004,Male,23,North,One Year,Fiber Optic,Credit Card,25,51.11,1282.79,0.0,1,No,No,2025-08-26
12005,Male,31,North,Two Year,DSL,Credit Card,48,53.83,2486.03,0.0,0,No,No,2023-08-06
12006,Female,49,North,One Year,No Internet,Credit Card,31,67.65,2055.08,1.0,1,No,No,2020-09-10
12007,Male,52,East,Month-to-Month,DSL,Mailed Check,30,76.61,2457.69,3.0,1,No,Yes,2022-08-28
12008,Female,27,East,Month-to-Month,DSL,Bank Transfer,66,71.69,4619.55,7.0,2,No,No,2021-09-02
12009,Male,20,East,One Year,Fiber Optic,,10,113.31,1108.69,2.0,1,No,Yes,2024-01-19
12010,Male,29,South,Month-to-Month,DSL,Bank Transfer,71,49.6,3357.86,2.0,3,No,No,2023-03-16
12011,Male,66,West,Month-to-Month,Fiber Optic,Credit Card,59,38.41,2432.99,6.0,2,Yes,No,2022-06-02
12012,Male,48,West,Two Year,No Internet,Bank Transfer,51,80.29,4066.28,4.0,2,No,No,2023-10-31
12013,Female,46,South,Month-to-Month,DSL,Credit Card,9,70.83,644.65,2.0,1,No,No,2021-05-20
12014,Male,22,North,Month-to-Month,DSL,Electronic Check,54,70.31,3768.29,2.0,1,No,Yes,2020-12-14
12015,Female,69,South,Two Year,DSL,Credit Card,62,49.18,2928.62,6.0,0,Yes,No,2020-07-17
12016,Male,42,West,Two Year,DSL,Bank Transfer,9,89.73,847.68,2.0,1,No,No,2023-02-21
12017,Male,58,East,Month-to-Month,DSL,Credit Card,9,61.52,511.91,2.0,2,No,No,2023-03-26
12018,Female,48,South,Two Year,Fiber Optic,Credit Card,24,59.91,1481.61,0.0,0,No,Yes,2021-09-02
12019,Male,38,West,Two Year,Fiber Optic,Bank Transfer,39,123.86,4903.4,1.0,0,No,No,2022-07-09
12020,Female,75,East,Month-to-Month,DSL,Bank Transfer,8,89.29,673.66,3.0,0,Yes,Yes,2025-03-17
12021,Female,37,West,Month-to-Month,No Internet,Mailed Check,25,71.0,1680.12,1.0,0,No,No,2024-09-21
12022,Female,56,East,Month-to-Month,Fiber Optic,Credit Card,66,25.97,1757.69,3.0,3,No,No,2023-08-10
12023,Female,39,West,One Year,Fiber Optic,Mailed Check,10,81.11,786.72,0.0,1,No,No,2022-02-23
12024,Male,21,South,Month-to-Month,Fiber Optic,Bank Transfer,24,86.46,1997.26,6.0,0,No,Yes,2022-08-16
12025,Male,30,South,Two Year,DSL,Bank Transfer,59,103.59,5680.71,1.0,1,No,No,2023-04-12
12026,Male,62,South,One Year,Fiber Optic,Bank Transfer,31,43.25,1397.92,3.0,1,Yes,No,2023-11-27
12027,Female,59,East,One Year,Fiber Optic,Electronic Check,11,126.01,1470.98,4.0,1,No,No,2025-01-15
12028,Female,67,West,Two Year,DSL,Electronic Check,6,,491.45,3.0,0,Yes,No,2022-02-06
12029,Male,66,East,Two Year,DSL,Bank Transfer,70,36.81,2562.7,2.0,1,Yes,No,2025-11-13
12030,Female,37,South,Month-to-Month,Fiber Optic,Credit Card,32,110.05,3540.73,5.0,0,No,Yes,2025-09-09
12031,Male,69,West,Month-to-Month,Fiber Optic,Bank Transfer,39,80.9,3025.0,3.0,0,Yes,No,2025-11-14
12032,Female,30,North,One Year,DSL,Credit Card,48,30.45,1385.1,2.0,0,No,No,2024-02-02
12033,Male,34,North,Month-to-Month,Fiber Optic,Electronic Check,13,75.89,1037.56,1.0,3,No,Yes,2021-12-05
12034,Female,71,West,Month-to-Month,No Internet,Electronic Check,59,78.37,4844.55,2.0,1,Yes,No,2024-11-03
12035,Female,53,West,One Year,DSL,Bank Transfer,67,73.55,5146.54,1.0,0,No,No,2022-12-05
12036,Male,50,South,Two Year,Fiber Optic,Electronic Check,56,98.09,5460.84,0.0,0,No,No,2025-12-21
12037,Male,18,South,Month-to-Month,DSL,Bank Transfer,41,99.44,4314.82,3.0,1,No,No,2022-02-07
12038,Male,32,East,One Year,Fiber Optic,Credit Card,56,59.54,3561.63,1.0,0,No,No,2020-09-16
12039,Male,30,West,Month-to-Month,Fiber Optic,Bank Transfer,35,86.48,2943.67,4.0,0,No,No,2023-04-18
12040,Male,34,South,One Year,No Internet,Electronic Check,38,56.75,2061.51,4.0,1,No,No,2024-05-06
12041,Female,41,East,Month-to-Month,DSL,Electronic Check,67,40.78,2716.64,4.0,3,No,No,2020-03-24
12042,Female,75,West,Two Year,Fiber Optic,Bank Transfer,34,80.7,2603.02,1.0,0,Yes,No,2021-02-13
12043,Male,25,East,Month-to-Month,Fiber Optic,Credit Card,70,97.79,7265.88,2.0,1,No,No,2023-03-25
12044,Male,67,West,One Year,Fiber Optic,Electronic Check,11,99.27,1063.66,1.0,1,Yes,No,2025-06-08
12045,Female,44,East,Month-to-Month,Fiber Optic,Mailed Check,27,77.12,2107.62,2.0,0,No,Yes,2024-06-27
12046,Female,62,West,Month-to-Month,DSL,Electronic Check,48,46.8,2280.44,1.0,4,Yes,No,2025-11-14
12047,Male,40,East,Month-to-Month,Fiber Optic,Credit Card,24,70.88,1705.2,0.0,1,No,No,2022-03-24
12048,Female,63,North,Month-to-Month,No Internet,Electronic Check,18,25.08,426.63,2.0,0,Yes,No,2022-06-14
12049,Female,25,South,Month-to-Month,Fiber Optic,Credit Card,27,57.27,1667.77,4.0,0,No,No,2021-10-22
12050,Male,25,South,Month-to-Month,DSL,Credit Card,54,44.43,2273.54,3.0,1,No,No,2022-08-02
12051,Male,43,South,One Year,No Internet,Electronic Check,55,93.13,5328.27,2.0,2,No,No,2023-01-15
12052,Male,64,North,One Year,DSL,Bank Transfer,21,93.11,2046.46,2.0,0,Yes,No,2023-03-04
12053,Male,30,East,Month-to-Month,Fiber Optic,Credit Card,59,140.24,7804.4,4.0,3,No,No,2025-11-07
12054,Female,56,East,One Year,Fiber Optic,Bank Transfer,34,93.01,3381.51,1.0,0,No,No,2022-03-30
12055,Female,54,South,Month-to-Month,Fiber Optic,Electronic Check,58,74.9,4335.69,2.0,1,No,No,2025-01-14
12056,Female,66,West,One Year,No Internet,Credit Card,48,72.3,3541.96,1.0,0,Yes,Yes,2025-03-25
12057,Male,45,East,Month-to-Month,No Internet,Electronic Check,54,67.77,3742.83,0.0,1,No,No,2022-01-12
12058,Male,42,North,One Year,No Internet,Bank Transfer,18,56.21,1012.58,1.0,1,No,No,2023-08-09
12059,Female,33,West,Month-to-Month,No Internet,Bank Transfer,3,80.0,226.25,2.0,0,No,No,2021-03-21
12060,Female,72,East,Two Year,Fiber Optic,Bank Transfer,24,86.83,2167.86,4.0,0,Yes,No,2023-11-19
12061,Male,19,South,Month-to-Month,No Internet,Credit Card,1,69.94,70.86,2.0,0,No,No,2022-11-06
12062,Male,71,South,Month-to-Month,No Internet,Bank Transfer,6,64.64,364.18,2.0,1,Yes,No,2025-06-30
12063,Female,35,West,Month-to-Month,Fiber Optic,Bank Transfer,19,102.8,2015.8,3.0,3,No,Yes,2024-09-27
12064,Male,34,South,Two Year,Fiber Optic,Electronic Check,43,68.16,3025.96,2.0,1,No,No,2024-07-13
12065,Male,47,North,One Year,DSL,Electronic Check,8,61.92,499.2,1.0,2,No,Yes,2025-06-03
12066,Female,56,North,One Year,Fiber Optic,Credit Card,69,98.88,6375.75,5.0,3,No,Yes,2024-04-16
12067,Male,30,East,Two Year,Fiber Optic,Bank Transfer,52,107.29,5447.54,2.0,0,No,Yes,2024-12-15
12068,Male,49,East,Two Year,No Internet,Electronic Check,47,90.0,3926.07,2.0,0,No,Yes,2022-10-24
12069,Male,67,North,One Year,No Internet,Bank Transfer,28,65.51,1827.7,0.0,1,Yes,No,2024-02-03
12070,Male,46,South,Month-to-Month,Fiber Optic,Credit Card,46,55.39,2713.64,2.0,0,No,No,2021-08-27
12071,Female,63,North,Two Year,Fiber Optic,Credit Card,4,74.76,275.22,1.0,0,Yes,No,2021-04-22
12072,Male,47,East,Month-to-Month,No Internet,Electronic Check,8,73.84,568.66,3.0,1,No,No,2025-11-06
12073,Male,35,East,One Year,DSL,Credit Card,61,44.14,2821.72,3.0,2,No,No,2024-10-22
12074,Female,30,South,One Year,Fiber Optic,Electronic Check,17,79.3,1242.38,0.0,2,No,No,2021-09-01
12075,Female,60,East,One Year,DSL,Electronic Check,34,102.18,3201.85,4.0,1,Yes,No,2020-05-21
12076,Female,38,West,One Year,No Internet,Bank Transfer,20,75.69,1540.64,3.0,2,No,No,2021-07-13
12077,Male,47,East,One Year,No Internet,Electronic Check,34,58.49,2080.68,3.0,1,No,No,2025-09-29
12078,Male,38,East,Two Year,Fiber Optic,Credit Card,43,82.72,3714.32,2.0,2,No,No,2024-03-11
12079,Female,65,North,Month-to-Month,Fiber Optic,Electronic Check,10,89.09,930.75,0.0,1,Yes,Yes,2023-07-17
12080,Female,72,North,Month-to-Month,No Internet,Credit Card,30,62.67,1838.29,1.0,0,Yes,No,2023-07-10
12081,Male,34,West,One Year,Fiber Optic,Electronic Check,25,106.31,2820.5,5.0,2,No,Yes,2021-12-09
12082,Male,57,East,Two Year,DSL,Electronic Check,57,21.29,1118.94,0.0,0,No,No,2023-04-24
12083,Male,36,South,Month-to-Month,Fiber Optic,Credit Card,63,98.79,6036.75,2.0,0,No,No,2022-03-18
12084,Female,69,East,Month-to-Month,Fiber Optic,Credit Card,71,72.67,5025.16,6.0,1,Yes,No,2025-10-29
12085,Female,32,North,Month-to-Month,Fiber Optic,Mailed Check,47,113.14,5033.04,0.0,1,No,Yes,2021-02-12
12086,Male,26,South,Month-to-Month,Fiber Optic,Credit Card,3,55.13,161.06,3.0,0,No,No,2022-08-31
12087,Male,69,East,Two Year,No Internet,Credit Card,46,90.46,4218.34,3.0,1,Yes,No,2020-03-26
12088,Female,27,South,One Year,Fiber Optic,Credit Card,36,67.27,2429.58,0.0,0,No,No,2024-12-01
12089,Female,61,East,One Year,No Internet,Electronic Check,26,80.05,2021.17,0.0,2,Yes,No,2025-11-21
12090,Male,48,North,One Year,No Internet,Mailed Check,10,60.38,627.89,0.0,1,No,No,2023-07-31
12091,Female,70,West,One Year,Fiber Optic,Credit Card,34,115.18,4050.7,0.0,0,Yes,No,2021-04-04
12092,Female,40,South,Month-to-Month,DSL,Electronic Check,8,67.22,518.89,3.0,2,No,Yes,2024-09-19
12093,Male,69,East,Month-to-Month,Fiber Optic,Bank Transfer,55,68.92,3683.39,0.0,1,Yes,No,2023-02-18
12094,Male,47,West,Month-to-Month,DSL,Electronic Check,10,106.98,1033.43,3.0,1,No,No,2021-07-22
12095,Male,50,South,Month-to-Month,DSL,Mailed Check,57,65.0,3484.98,0.0,1,No,No,2025-02-19
12096,Female,74,North,Month-to-Month,Fiber Optic,Mailed Check,45,100.04,4683.88,2.0,1,Yes,No,2021-07-03
12097,Female,69,West,Month-to-Month,Fiber Optic,Credit Card,50,110.48,5122.98,4.0,1,Yes,No,2024-10-02
12098,Female,26,East,Month-to-Month,DSL,Electronic Check,64,50.01,3021.7,4.0,4,No,No,2023-11-10
12099,Female,71,North,Month-to-Month,No Internet,Electronic Check,2,82.55,154.67,1.0,2,Yes,No,2023-02-28
12100,Male,64,East,One Year,Fiber Optic,Electronic Check,45,100.93,4778.27,3.0,0,Yes,No,2020-06-19
12101,Female,18,East,Month-to-Month,DSL,Electronic Check,62,33.31,1914.54,1.0,1,No,No,2023-09-15
12102,Female,61,North,Two Year,Fiber Optic,Credit Card,14,90.08,1294.34,1.0,2,Yes,No,2020-02-04
12103,Male,52,West,Month-to-Month,DSL,Mailed Check,15,63.15,878.21,4.0,0,No,Yes,2023-05-09
12104,Female,28,South,One Year,Fiber Optic,Credit Card,14,127.5,1866.81,1.0,1,No,No,2023-04-06
12105,Female,51,South,Two Year,DSL,Bank Transfer,31,88.65,2929.62,3.0,0,No,No,2024-03-12
12106,Male,33,North,Two Year,Fiber Optic,Bank Transfer,29,92.98,2690.74,2.0,1,No,Yes,2025-03-31
12107,Female,26,South,Two Year,DSL,Mailed Check,27,20.0,566.31,2.0,3,No,No,2023-06-01
12108,Female,49,North,Month-to-Month,No Internet,Electronic Check,9,83.12,772.79,1.0,4,No,Yes,2024-12-30
12109,Male,32,East,Month-to-Month,DSL,Credit Card,20,52.98,1109.72,3.0,1,No,No,2021-06-20
12110,Female,29,South,Month-to-Month,DSL,Bank Transfer,58,93.84,5675.04,1.0,0,No,No,2025-07-18
12111,Male,50,East,Month-to-Month,DSL,Bank Transfer,49,68.0,3174.93,4.0,1,No,Yes,2021-06-27
12112,Male,62,West,Month-to-Month,No Internet,Mailed Check,57,59.02,3363.9,5.0,1,Yes,No,2024-07-03
12113,Male,31,South,Two Year,DSL,Bank Transfer,16,56.08,963.38,4.0,0,No,No,2023-03-19
12114,Female,74,North,One Year,No Internet,Electronic Check,8,62.74,489.35,1.0,0,Yes,No,2022-01-14
12115,Female,74,South,One Year,DSL,Credit Card,67,38.32,2760.71,2.0,3,Yes,No,2025-06-22
12116,Male,25,East,Two Year,DSL,Electronic Check,19,36.6,704.65,2.0,3,No,No,2022-10-16
12117,Male,25,North,One Year,Fiber Optic,Bank Transfer,67,78.61,5234.52,,0,No,No,2021-06-16
12118,Female,44,East,One Year,DSL,Credit Card,36,110.88,4092.43,0.0,0,No,No,2025-04-22
12119,Male,29,North,One Year,Fiber Optic,Bank Transfer,60,104.86,6609.54,6.0,0,No,No,2022-10-12
12120,Female,18,South,Month-to-Month,No Internet,Mailed Check,36,92.1,3259.48,2.0,0,No,No,2025-08-23
12121,Female,60,North,Month-to-Month,DSL,Bank Transfer,11,101.93,1037.44,1.0,1,Yes,No,2022-11-09
12122,Male,57,East,Two Year,No Internet,Electronic Check,51,74.03,3901.67,3.0,1,No,No,2022-07-16
12123,Female,59,East,Two Year,Fiber Optic,Electronic Check,55,70.58,4165.23,2.0,3,No,Yes,2024-02-20
12124,Male,68,East,Two Year,Fiber Optic,Mailed Check,54,71.73,3950.88,1.0,0,Yes,No,2024-10-03
12125,Female,28,North,Month-to-Month,No Internet,Electronic Check,17,51.36,829.59,3.0,3,No,No,2023-09-06
12126,Female,56,South,Two Year,Fiber Optic,Electronic Check,62,102.28,6085.92,2.0,2,No,No,2024-09-17
12127,Female,60,East,Month-to-Month,Fiber Optic,Electronic Check,42,63.59,2845.88,4.0,2,Yes,No,2021-08-29
12128,Male,48,North,Month-to-Month,No Internet,Credit Card,24,124.26,2750.13,3.0,1,No,No,2020-11-21
12129,Female,34,South,Month-to-Month,DSL,Electronic Check,17,49.43,846.86,3.0,0,No,Yes,2020-08-06
12130,Male,50,West,Month-to-Month,Fiber Optic,Mailed Check,48,117.57,5335.17,3.0,0,No,No,2021-06-05
12131,Male,49,North,Month-to-Month,No Internet,Mailed Check,70,102.71,6939.8,0.0,1,No,No,2021-02-08
12132,Male,75,South,Month-to-Month,Fiber Optic,Mailed Check,7,102.61,696.09,2.0,0,Yes,Yes,2022-11-08
12133,Female,46,East,Month-to-Month,No Internet,Electronic Check,14,112.51,1504.39,3.0,2,No,No,2021-08-02
12134,Male,38,West,Month-to-Month,Fiber Optic,Mailed Check,11,82.09,945.23,2.0,1,No,No,2022-02-28
12135,Female,38,East,One Year,DSL,Mailed Check,12,75.21,878.29,1.0,0,No,No,2025-01-28
12136,Female,57,South,One Year,Fiber Optic,Mailed Check,5,92.61,451.6,1.0,0,No,No,2025-08-24
12137,Male,40,South,Month-to-Month,DSL,Bank Transfer,5,86.75,430.49,2.0,2,No,No,2020-11-21
12138,Female,73,South,Month-to-Month,Fiber Optic,Bank Transfer,20,41.53,884.06,3.0,0,Yes,No,2022-08-28
12139,Male,23,East,One Year,No Internet,Electronic Check,54,69.35,3857.65,4.0,0,No,No,2025-01-09
12140,Female,39,West,One Year,Fiber Optic,Mailed Check,55,108.46,5547.01,0.0,1,No,No,2020-06-06
12141,Female,67,East,Month-to-Month,Fiber Optic,Electronic Check,58,77.7,4174.38,1.0,5,Yes,No,2024-12-20
12142,Female,55,East,One Year,DSL,Electronic Check,30,120.99,3668.26,6.0,0,No,Yes,2024-06-09
12143,Female,54,North,Two Year,DSL,Mailed Check,24,70.2,1789.14,1.0,0,No,No,2024-12-02
12144,Male,62,South,Month-to-Month,Fiber Optic,Credit Card,3,99.86,291.11,0.0,2,Yes,Yes,2022-03-16
12145,Male,68,South,Month-to-Month,Fiber Optic,Electronic Check,48,125.77,5793.33,0.0,4,Yes,Yes,2023-07-29
12146,Female,71,North,Month-to-Month,Fiber Optic,Mailed Check,71,90.24,6661.47,0.0,0,Yes,No,2021-05-28
12147,Male,25,East,One Year,Fiber Optic,Mailed Check,22,125.37,2803.19,5.0,0,No,No,2021-05-18
12148,Male,58,East,Month-to-Month,Fiber Optic,Electronic Check,14,101.58,1436.92,3.0,1,No,Yes,2025-03-05
12149,Male,66,West,Month-to-Month,Fiber Optic,Mailed Check,48,101.63,4604.51,3.0,0,Yes,Yes,2021-02-16
12150,Female,52,South,Month-to-Month,DSL,Credit Card,29,49.77,1368.5,2.0,1,No,No,2022-12-23
12151,Male,68,South,Two Year,DSL,Credit Card,50,94.66,4567.75,3.0,2,Yes,No,2022-02-04
12152,Male,28,West,One Year,Fiber Optic,Electronic Check,10,71.84,684.7,1.0,1,No,No,2020-08-24
12153,Female,41,West,One Year,No Internet,Electronic Check,71,67.34,5141.79,0.0,1,No,No,2021-01-30
12154,Female,66,East,Two Year,No Internet,Electronic Check,27,98.48,2454.16,0.0,2,Yes,No,2025-06-27
12155,Male,38,East,Month-to-Month,Fiber Optic,Electronic Check,28,77.83,2223.19,0.0,2,No,No,2025-02-07
12156,Male,68,West,Two Year,Fiber Optic,Mailed Check,9,90.69,818.51,1.0,0,Yes,No,2024-12-04
12157,Male,19,East,One Year,No Internet,Bank Transfer,71,70.65,4874.29,3.0,1,No,No,2023-12-17
12158,Male,57,West,Month-to-Month,Fiber Optic,Mailed Check,26,86.53,2389.3,3.0,1,No,No,2020-05-11
12159,Male,36,South,Two Year,Fiber Optic,Bank Transfer,8,78.26,643.13,0.0,1,No,No,2024-02-05
12160,Female,56,North,Two Year,DSL,Electronic Check,2,41.1,88.75,2.0,1,No,No,2025-07-27
12161,Female,45,East,Two Year,DSL,Mailed Check,57,80.63,4352.26,2.0,0,No,No,2020-04-27
12162,Female,34,East,Month-to-Month,Fiber Optic,Mailed Check,52,102.85,4995.53,2.0,0,No,No,2021-09-29
12163,Male,23,West,Two Year,DSL,Credit Card,58,52.45,2866.58,3.0,2,No,No,2025-08-06
12164,Female,36,West,Two Year,DSL,Electronic Check,3,55.94,161.63,3.0,1,No,No,2025-05-17
12165,Male,73,West,Month-to-Month,DSL,Bank Transfer,8,94.82,748.46,3.0,1,Yes,No,2024-10-28
12166,Female,55,West,Month-to-Month,No Internet,Bank Transfer,59,65.41,4083.09,2.0,0,No,No,2020-12-04
12167,Female,45,North,Month-to-Month,Fiber Optic,Mailed Check,2,89.31,172.44,2.0,0,No,Yes,2023-12-29
12168,Male,19,South,Two Year,DSL,Electronic Check,62,44.96,2972.72,1.0,1,No,No,2023-04-17
12169,Female,55,West,One Year,Fiber Optic,Electronic Check,49,85.41,4160.25,1.0,2,No,No,2025-07-15
12170,Male,72,South,Month-to-Month,Fiber Optic,Credit Card,20,65.1,1332.64,0.0,2,Yes,Yes,2025-05-02
12171,Female,54,West,Month-to-Month,Fiber Optic,Bank Transfer,29,71.88,2005.94,3.0,2,No,No,2024-06-08
12172,Male,68,East,Month-to-Month,Fiber Optic,Electronic Check,17,67.9,1090.77,3.0,1,Yes,Yes,2021-11-06
12173,Male,69,North,One Year,Fiber Optic,Credit Card,22,108.58,2529.97,1.0,0,Yes,No,2025-12-01
